lib,impl,dtype,cache,M,K,N,threads,KiB,reps,perf,status,note
kleidiai,kleidiai_bf16_neon_mmla,bf16,H2,64,128,1024,8,534.0,50,1015.523,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,H2,64,128,1024,8,404.5,50,753.599,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,GT_L2,64,128,4096,1,2064.0,20,199.57,ok,
i8gemm,i8gemm_sve,i8,GT_L2,64,128,4096,1,1544.0,20,369.74,ok,
i8gemm,i8gemm_neon,bf16,GT_L2,64,128,4096,1,2064.0,20,197.54,ok,
i8gemm,i8gemm_neon,i8,GT_L2,64,128,4096,1,1544.0,20,383.86,ok,
i8gemm,i8gemm_neon_m16n4,i8,GT_L2,64,128,4096,1,1544.0,20,272.86,ok,
acl,acl_auto,bf16,GT_L2,64,128,4096,1,2064.0,20,229.796,ok,selected=sve_hybrid_bf16fp32_mmla_6x4VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
acl,acl_auto,i8,GT_L2,64,128,4096,1,1544.0,20,436.738,ok,selected=sve_hybrid_s8s32_mmla_6x4VL; compatible=sve_hybrid_s8s32_mmla_6x4VL|sve_interleaved_s8s32_mmla_8x3VL|sve_hybrid_s8s32_dot_6x4VL|sve_interleaved_s8s32_dot_8x3VL|a64_interleaved_s8s32_mmla_8x12|a64_hybrid_s8s32_mmla_6x16|a64_gemm_s16_8x12|a64_hybrid_s8s32_dot_6x16|a64_gemm_s8_8x12|a64_gemm_s8_4x4
kleidiai,kleidiai_bf16_neon_mmla,bf16,GT_L2,64,128,4096,1,2082.0,20,212.742,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,GT_L2,64,128,4096,1,1592.5,20,267.514,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,GT_L2,64,128,4096,8,2064.0,20,1159.38,ok,
i8gemm,i8gemm_sve,i8,GT_L2,64,128,4096,8,1544.0,20,1678.86,ok,
i8gemm,i8gemm_neon,bf16,GT_L2,64,128,4096,8,2064.0,20,1086.62,ok,
i8gemm,i8gemm_neon,i8,GT_L2,64,128,4096,8,1544.0,20,2042.43,ok,
i8gemm,i8gemm_neon_m16n4,i8,GT_L2,64,128,4096,8,1544.0,20,1679.70,ok,
acl,acl_auto,bf16,GT_L2,64,128,4096,8,2064.0,20,1191.555,ok,selected=sve_hybrid_bf16fp32_mmla_6x4VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
acl,acl_auto,i8,GT_L2,64,128,4096,8,1544.0,20,2213.039,ok,selected=sve_hybrid_s8s32_mmla_6x4VL; compatible=sve_hybrid_s8s32_mmla_6x4VL|sve_interleaved_s8s32_mmla_8x3VL|sve_hybrid_s8s32_dot_6x4VL|sve_interleaved_s8s32_dot_8x3VL|a64_interleaved_s8s32_mmla_8x12|a64_hybrid_s8s32_mmla_6x16|a64_gemm_s16_8x12|a64_hybrid_s8s32_dot_6x16|a64_gemm_s8_8x12|a64_gemm_s8_4x4
kleidiai,kleidiai_bf16_neon_mmla,bf16,GT_L2,64,128,4096,8,2082.0,20,1051.898,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,GT_L2,64,128,4096,8,1592.5,20,820.775,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,H2,256,128,64,1,144.0,50,166.91,ok,
i8gemm,i8gemm_sve,i8,H2,256,128,64,1,104.0,50,326.28,ok,
i8gemm,i8gemm_neon,bf16,H2,256,128,64,1,144.0,50,179.56,ok,
i8gemm,i8gemm_neon,i8,H2,256,128,64,1,104.0,50,376.24,ok,
i8gemm,i8gemm_neon_m16n4,i8,H2,256,128,64,1,104.0,50,240.56,ok,
acl,acl_auto,bf16,H2,256,128,64,1,144.0,50,236.816,ok,selected=sve_hybrid_bf16fp32_mmla_6x4VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
acl,acl_auto,i8,H2,256,128,64,1,104.0,50,484.496,ok,selected=sve_hybrid_s8s32_mmla_6x4VL; compatible=sve_hybrid_s8s32_mmla_6x4VL|sve_interleaved_s8s32_mmla_8x3VL|sve_hybrid_s8s32_dot_6x4VL|sve_interleaved_s8s32_dot_8x3VL|a64_interleaved_s8s32_mmla_8x12|a64_hybrid_s8s32_mmla_6x16|a64_gemm_s16_8x12|a64_hybrid_s8s32_dot_6x16|a64_gemm_s8_8x12|a64_gemm_s8_4x4
kleidiai,kleidiai_bf16_neon_mmla,bf16,H2,256,128,64,1,146.3,50,162.869,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,H2,256,128,64,1,106.8,50,128.846,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,H2,256,128,64,8,144.0,50,674.64,ok,
i8gemm,i8gemm_sve,i8,H2,256,128,64,8,104.0,50,1268.53,ok,
i8gemm,i8gemm_neon,bf16,H2,256,128,64,8,144.0,50,830.35,ok,
i8gemm,i8gemm_neon,i8,H2,256,128,64,8,104.0,50,1291.59,ok,
i8gemm,i8gemm_neon_m16n4,i8,H2,256,128,64,8,104.0,50,845.61,ok,
acl,acl_auto,bf16,H2,256,128,64,8,144.0,50,806.153,ok,selected=sve_hybrid_bf16fp32_mmla_6x4VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
acl,acl_auto,i8,H2,256,128,64,8,104.0,50,1106.776,ok,selected=sve_hybrid_s8s32_mmla_6x4VL; compatible=sve_hybrid_s8s32_mmla_6x4VL|sve_interleaved_s8s32_mmla_8x3VL|sve_hybrid_s8s32_dot_6x4VL|sve_interleaved_s8s32_dot_8x3VL|a64_interleaved_s8s32_mmla_8x12|a64_hybrid_s8s32_mmla_6x16|a64_gemm_s16_8x12|a64_hybrid_s8s32_dot_6x16|a64_gemm_s8_8x12|a64_gemm_s8_4x4
kleidiai,kleidiai_bf16_neon_mmla,bf16,H2,256,128,64,8,146.3,50,438.931,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,H2,256,128,64,8,106.8,50,197.572,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,H2,256,128,256,1,384.0,50,192.42,ok,
i8gemm,i8gemm_sve,i8,H2,256,128,256,1,320.0,50,385.09,ok,
i8gemm,i8gemm_neon,bf16,H2,256,128,256,1,384.0,50,189.95,ok,
i8gemm,i8gemm_neon,i8,H2,256,128,256,1,320.0,50,409.84,ok,
i8gemm,i8gemm_neon_m16n4,i8,H2,256,128,256,1,320.0,50,272.72,ok,
acl,acl_auto,bf16,H2,256,128,256,1,384.0,50,237.040,ok,selected=sve_hybrid_bf16fp32_mmla_6x4VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
acl,acl_auto,i8,H2,256,128,256,1,320.0,50,455.541,ok,selected=sve_hybrid_s8s32_mmla_6x4VL; compatible=sve_hybrid_s8s32_mmla_6x4VL|sve_interleaved_s8s32_mmla_8x3VL|sve_hybrid_s8s32_dot_6x4VL|sve_interleaved_s8s32_dot_8x3VL|a64_interleaved_s8s32_mmla_8x12|a64_hybrid_s8s32_mmla_6x16|a64_gemm_s16_8x12|a64_hybrid_s8s32_dot_6x16|a64_gemm_s8_8x12|a64_gemm_s8_4x4
kleidiai,kleidiai_bf16_neon_mmla,bf16,H2,256,128,256,1,387.0,50,199.187,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,H2,256,128,256,1,325.0,50,231.445,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,H2,256,128,256,8,384.0,50,881.33,ok,
i8gemm,i8gemm_sve,i8,H2,256,128,256,8,320.0,50,1822.68,ok,
i8gemm,i8gemm_neon,bf16,H2,256,128,256,8,384.0,50,1012.41,ok,
i8gemm,i8gemm_neon,i8,H2,256,128,256,8,320.0,50,1887.49,ok,
i8gemm,i8gemm_neon_m16n4,i8,H2,256,128,256,8,320.0,50,1455.86,ok,
acl,acl_auto,bf16,H2,256,128,256,8,384.0,50,956.857,ok,selected=sve_hybrid_bf16fp32_mmla_6x4VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
acl,acl_auto,i8,H2,256,128,256,8,320.0,50,1781.373,ok,selected=sve_hybrid_s8s32_mmla_6x4VL; compatible=sve_hybrid_s8s32_mmla_6x4VL|sve_interleaved_s8s32_mmla_8x3VL|sve_hybrid_s8s32_dot_6x4VL|sve_interleaved_s8s32_dot_8x3VL|a64_interleaved_s8s32_mmla_8x12|a64_hybrid_s8s32_mmla_6x16|a64_gemm_s16_8x12|a64_hybrid_s8s32_dot_6x16|a64_gemm_s8_8x12|a64_gemm_s8_4x4
kleidiai,kleidiai_bf16_neon_mmla,bf16,H2,256,128,256,8,387.0,50,814.130,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,H2,256,128,256,8,325.0,50,600.284,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,GT_L2,256,128,1024,1,1344.0,20,198.72,ok,
i8gemm,i8gemm_sve,i8,L2,256,128,1024,1,1184.0,20,408.12,ok,
i8gemm,i8gemm_neon,bf16,GT_L2,256,128,1024,1,1344.0,20,200.13,ok,
i8gemm,i8gemm_neon,i8,L2,256,128,1024,1,1184.0,20,421.32,ok,
i8gemm,i8gemm_neon_m16n4,i8,L2,256,128,1024,1,1184.0,20,280.00,ok,
acl,acl_auto,bf16,GT_L2,256,128,1024,1,1344.0,20,235.681,ok,selected=sve_hybrid_bf16fp32_mmla_6x4VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
acl,acl_auto,i8,L2,256,128,1024,1,1184.0,20,448.217,ok,selected=sve_hybrid_s8s32_mmla_6x4VL; compatible=sve_hybrid_s8s32_mmla_6x4VL|sve_interleaved_s8s32_mmla_8x3VL|sve_hybrid_s8s32_dot_6x4VL|sve_interleaved_s8s32_dot_8x3VL|a64_interleaved_s8s32_mmla_8x12|a64_hybrid_s8s32_mmla_6x16|a64_gemm_s16_8x12|a64_hybrid_s8s32_dot_6x16|a64_gemm_s8_8x12|a64_gemm_s8_4x4
kleidiai,kleidiai_bf16_neon_mmla,bf16,GT_L2,256,128,1024,1,1350.0,20,213.427,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,L2,256,128,1024,1,1198.0,20,270.631,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,GT_L2,256,128,1024,8,1344.0,20,928.16,ok,
i8gemm,i8gemm_sve,i8,L2,256,128,1024,8,1184.0,20,1894.63,ok,
i8gemm,i8gemm_neon,bf16,GT_L2,256,128,1024,8,1344.0,20,1130.36,ok,
i8gemm,i8gemm_neon,i8,L2,256,128,1024,8,1184.0,20,2139.01,ok,
i8gemm,i8gemm_neon_m16n4,i8,L2,256,128,1024,8,1184.0,20,1764.21,ok,
acl,acl_auto,bf16,GT_L2,256,128,1024,8,1344.0,20,1223.282,ok,selected=sve_hybrid_bf16fp32_mmla_6x4VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
acl,acl_auto,i8,L2,256,128,1024,8,1184.0,20,2201.803,ok,selected=sve_hybrid_s8s32_mmla_6x4VL; compatible=sve_hybrid_s8s32_mmla_6x4VL|sve_interleaved_s8s32_mmla_8x3VL|sve_hybrid_s8s32_dot_6x4VL|sve_interleaved_s8s32_dot_8x3VL|a64_interleaved_s8s32_mmla_8x12|a64_hybrid_s8s32_mmla_6x16|a64_gemm_s16_8x12|a64_hybrid_s8s32_dot_6x16|a64_gemm_s8_8x12|a64_gemm_s8_4x4
kleidiai,kleidiai_bf16_neon_mmla,bf16,GT_L2,256,128,1024,8,1350.0,20,1072.433,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,L2,256,128,1024,8,1198.0,20,1211.717,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,GT_L2,256,128,4096,1,5184.0,8,199.55,ok,
i8gemm,i8gemm_sve,i8,GT_L2,256,128,4096,1,4640.0,8,409.80,ok,
i8gemm,i8gemm_neon,bf16,GT_L2,256,128,4096,1,5184.0,8,194.23,ok,
i8gemm,i8gemm_neon,i8,GT_L2,256,128,4096,1,4640.0,8,380.60,ok,
i8gemm,i8gemm_neon_m16n4,i8,GT_L2,256,128,4096,1,4640.0,8,274.12,ok,
acl,acl_auto,bf16,GT_L2,256,128,4096,1,5184.0,8,234.756,ok,selected=sve_hybrid_bf16fp32_mmla_6x4VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
acl,acl_auto,i8,GT_L2,256,128,4096,1,4640.0,8,450.722,ok,selected=sve_hybrid_s8s32_mmla_6x4VL; compatible=sve_hybrid_s8s32_mmla_6x4VL|sve_interleaved_s8s32_mmla_8x3VL|sve_hybrid_s8s32_dot_6x4VL|sve_interleaved_s8s32_dot_8x3VL|a64_interleaved_s8s32_mmla_8x12|a64_hybrid_s8s32_mmla_6x16|a64_gemm_s16_8x12|a64_hybrid_s8s32_dot_6x16|a64_gemm_s8_8x12|a64_gemm_s8_4x4
kleidiai,kleidiai_bf16_neon_mmla,bf16,GT_L2,256,128,4096,1,5202.0,8,212.715,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,GT_L2,256,128,4096,1,4690.0,8,269.219,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,GT_L2,256,128,4096,8,5184.0,8,1204.46,ok,
i8gemm,i8gemm_sve,i8,GT_L2,256,128,4096,8,4640.0,8,1776.44,ok,
i8gemm,i8gemm_neon,bf16,GT_L2,256,128,4096,8,5184.0,8,1100.74,ok,
i8gemm,i8gemm_neon,i8,GT_L2,256,128,4096,8,4640.0,8,2148.14,ok,
i8gemm,i8gemm_neon_m16n4,i8,GT_L2,256,128,4096,8,4640.0,8,1724.71,ok,
acl,acl_auto,bf16,GT_L2,256,128,4096,8,5184.0,8,1255.462,ok,selected=sve_hybrid_bf16fp32_mmla_6x4VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
acl,acl_auto,i8,GT_L2,256,128,4096,8,4640.0,8,2347.295,ok,selected=sve_hybrid_s8s32_mmla_6x4VL; compatible=sve_hybrid_s8s32_mmla_6x4VL|sve_interleaved_s8s32_mmla_8x3VL|sve_hybrid_s8s32_dot_6x4VL|sve_interleaved_s8s32_dot_8x3VL|a64_interleaved_s8s32_mmla_8x12|a64_hybrid_s8s32_mmla_6x16|a64_gemm_s16_8x12|a64_hybrid_s8s32_dot_6x16|a64_gemm_s8_8x12|a64_gemm_s8_4x4
kleidiai,kleidiai_bf16_neon_mmla,bf16,GT_L2,256,128,4096,8,5202.0,8,1061.893,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,GT_L2,256,128,4096,8,4690.0,8,1425.349,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,H2,1024,128,64,1,528.0,50,171.93,ok,
i8gemm,i8gemm_sve,i8,H2,1024,128,64,1,392.0,50,353.48,ok,
i8gemm,i8gemm_neon,bf16,H2,1024,128,64,1,528.0,50,185.48,ok,
i8gemm,i8gemm_neon,i8,H2,1024,128,64,1,392.0,50,388.97,ok,
i8gemm,i8gemm_neon_m16n4,i8,H2,1024,128,64,1,392.0,50,249.99,ok,
acl,acl_auto,bf16,H2,1024,128,64,1,528.0,50,238.275,ok,selected=sve_hybrid_bf16fp32_mmla_6x4VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
acl,acl_auto,i8,H2,1024,128,64,1,392.0,50,455.600,ok,selected=sve_hybrid_s8s32_mmla_6x4VL; compatible=sve_hybrid_s8s32_mmla_6x4VL|sve_interleaved_s8s32_mmla_8x3VL|sve_hybrid_s8s32_dot_6x4VL|sve_interleaved_s8s32_dot_8x3VL|a64_interleaved_s8s32_mmla_8x12|a64_hybrid_s8s32_mmla_6x16|a64_gemm_s16_8x12|a64_hybrid_s8s32_dot_6x16|a64_gemm_s8_8x12|a64_gemm_s8_4x4
kleidiai,kleidiai_bf16_neon_mmla,bf16,H2,1024,128,64,1,530.3,50,166.053,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,H2,1024,128,64,1,400.8,50,135.627,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,H2,1024,128,64,8,528.0,50,972.68,ok,
i8gemm,i8gemm_sve,i8,H2,1024,128,64,8,392.0,50,1327.18,ok,
i8gemm,i8gemm_neon,bf16,H2,1024,128,64,8,528.0,50,1032.09,ok,
i8gemm,i8gemm_neon,i8,H2,1024,128,64,8,392.0,50,1846.04,ok,
i8gemm,i8gemm_neon_m16n4,i8,H2,1024,128,64,8,392.0,50,1408.17,ok,
acl,acl_auto,bf16,H2,1024,128,64,8,528.0,50,1117.606,ok,selected=sve_hybrid_bf16fp32_mmla_6x4VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
acl,acl_auto,i8,H2,1024,128,64,8,392.0,50,1919.937,ok,selected=sve_hybrid_s8s32_mmla_6x4VL; compatible=sve_hybrid_s8s32_mmla_6x4VL|sve_interleaved_s8s32_mmla_8x3VL|sve_hybrid_s8s32_dot_6x4VL|sve_interleaved_s8s32_dot_8x3VL|a64_interleaved_s8s32_mmla_8x12|a64_hybrid_s8s32_mmla_6x16|a64_gemm_s16_8x12|a64_hybrid_s8s32_dot_6x16|a64_gemm_s8_8x12|a64_gemm_s8_4x4
kleidiai,kleidiai_bf16_neon_mmla,bf16,H2,1024,128,64,8,530.3,50,469.840,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,H2,1024,128,64,8,400.8,50,214.118,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,GT_L2,1024,128,256,1,1344.0,20,197.04,ok,
i8gemm,i8gemm_sve,i8,L2,1024,128,256,1,1184.0,20,398.89,ok,
i8gemm,i8gemm_neon,bf16,GT_L2,1024,128,256,1,1344.0,20,189.90,ok,
i8gemm,i8gemm_neon,i8,L2,1024,128,256,1,1184.0,20,414.65,ok,
i8gemm,i8gemm_neon_m16n4,i8,L2,1024,128,256,1,1184.0,20,273.09,ok,
acl,acl_auto,bf16,GT_L2,1024,128,256,1,1344.0,20,238.396,ok,selected=sve_hybrid_bf16fp32_mmla_6x4VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
acl,acl_auto,i8,L2,1024,128,256,1,1184.0,20,457.418,ok,selected=sve_hybrid_s8s32_mmla_6x4VL; compatible=sve_hybrid_s8s32_mmla_6x4VL|sve_interleaved_s8s32_mmla_8x3VL|sve_hybrid_s8s32_dot_6x4VL|sve_interleaved_s8s32_dot_8x3VL|a64_interleaved_s8s32_mmla_8x12|a64_hybrid_s8s32_mmla_6x16|a64_gemm_s16_8x12|a64_hybrid_s8s32_dot_6x16|a64_gemm_s8_8x12|a64_gemm_s8_4x4
kleidiai,kleidiai_bf16_neon_mmla,bf16,GT_L2,1024,128,256,1,1347.0,20,201.537,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,L2,1024,128,256,1,1195.0,20,234.927,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,GT_L2,1024,128,256,8,1344.0,20,1121.76,ok,
i8gemm,i8gemm_sve,i8,L2,1024,128,256,8,1184.0,20,1886.61,ok,
i8gemm,i8gemm_neon,bf16,GT_L2,1024,128,256,8,1344.0,20,1106.44,ok,
i8gemm,i8gemm_neon,i8,L2,1024,128,256,8,1184.0,20,2209.33,ok,
i8gemm,i8gemm_neon_m16n4,i8,L2,1024,128,256,8,1184.0,20,1809.01,ok,
