lib,impl,dtype,cache,M,K,N,threads,KiB,reps,perf,status,note
kleidiai,kleidiai_i8_neon_i8mm,i8,GT_L2,1024,1024,4096,4,21560.0,1,1239.491,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,GT_L2,1024,1024,4096,8,26624.0,1,1364.57,ok,
i8gemm,i8gemm_sve,i8,GT_L2,1024,1024,4096,8,21504.0,1,2358.79,ok,
i8gemm,i8gemm_neon,bf16,GT_L2,1024,1024,4096,8,26624.0,1,809.15,ok,
i8gemm,i8gemm_neon,i8,GT_L2,1024,1024,4096,8,21504.0,1,1956.70,ok,
i8gemm,i8gemm_neon_m16n4,i8,GT_L2,1024,1024,4096,8,21504.0,1,1534.11,ok,
acl,acl_auto,bf16,GT_L2,1024,1024,4096,8,26624.0,1,1342.352,ok,selected=sve_interleaved_bf16fp32_mmla_8x3VL; compatible=sve_interleaved_bf16fp32_mmla_8x3VL|sve_hybrid_bf16fp32_mmla_6x4VL|sve_hybrid_bf16fp32_dot_6x4VL|sve_interleaved_bf16fp32_dot_8x3VL|a64_hybrid_bf16fp32_mmla_6x16|a64_interleaved_bf16fp32_mmla_8x12|a64_hybrid_bf16fp32_dot_6x16|a64_interleaved_bf16fp32_dot_8x12|a64_sgemm_8x12
acl,acl_auto,i8,GT_L2,1024,1024,4096,8,21504.0,1,2666.294,ok,selected=sve_interleaved_s8s32_mmla_8x3VL; compatible=sve_hybrid_s8s32_mmla_6x4VL|sve_interleaved_s8s32_mmla_8x3VL|sve_hybrid_s8s32_dot_6x4VL|sve_interleaved_s8s32_dot_8x3VL|a64_interleaved_s8s32_mmla_8x12|a64_hybrid_s8s32_mmla_6x16|a64_gemm_s16_8x12|a64_hybrid_s8s32_dot_6x16|a64_gemm_s8_8x12|a64_gemm_s8_4x4
kleidiai,kleidiai_bf16_neon_mmla,bf16,GT_L2,1024,1024,4096,8,26656.0,1,1043.210,ok,fixed=kai_matmul_clamp_f32_bf16p8x4_bf16p12x4b_8x12_neon_mmla; instr=bfmmla; omp=m_blocks
kleidiai,kleidiai_i8_neon_i8mm,i8,GT_L2,1024,1024,4096,8,21560.0,1,2066.984,ok,fixed=kai_matmul_clamp_f32_qai8dxp4x8_qsi8cxp4x8_16x4_neon_i8mm; instr=smmla; output=f32_dequant; omp=m_blocks
i8gemm,i8gemm_sve,bf16,GT_L2,1024,1024,8192,1,51200.0,1,236.50,ok,
i8gemm,i8gemm_sve,i8,GT_L2,1024,1024,8192,1,41984.0,1,479.20,ok,
i8gemm,i8gemm_neon,bf16,GT_L2,1024,1024,8192,1,51200.0,1,161.79,ok,
i8gemm,i8gemm_neon,i8,GT_L2,1024,1024,8192,1,41984.0,1,403.95,ok,
i8gemm,i8gemm_neon_m16n4,i8,GT_L2,1024,1024,8192,1,41984.0,1,299.12,ok,
